words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
they,4.752698277191711,5.052140682686702,6.501400708282679,5.386565272496831,6.179024716098864,5.660270560932813,5.883650805324704,6.383596092465423,4.136980004596644,3.4705007436787305,4.760842073941829,3.3589251439539347,4.122066351971278,3.3716779055930184,4.008803647225279,6.427170015560517,1.3136288998357963,2.416263956007332,1.4715870500339596,5.552265324252295,7.285342584562012
us,2.4319467410837587,1.8135889630157394,1.7971351551350494,2.957329953527672,2.004008016032064,1.6414784626705157,2.941825402662352,2.2245865170712835,2.145100743124186,2.5340164160193908,2.529197351781596,3.3589251439539347,1.7950934113423311,3.1072325796641547,2.9083477440653986,3.2474122183884715,2.736726874657909,1.4997500416597234,2.829975096219153,2.4429967426710095,2.3417172593235036
my,2.891075329370958,2.526070341343351,0.581426079602516,2.7989015631601184,3.173012692050768,3.3395596309503595,2.941825402662352,3.9655672695618533,3.0644296330345515,2.974714923153198,1.264598675890798,1.3024403619413216,3.3242470580413537,8.660584424170302,4.480427605722371,4.05926527298559,0.3284072249589491,3.8326945509081822,0.4527960153950645,2.294936334024282,1.1274934952298352
more,2.7440107034352144,2.526070341343351,4.069982557217612,2.2708069286016057,2.6720106880427523,1.8112865794985,2.4270059571964406,2.1278653641551406,1.9918792614724585,4.572247011513248,3.9425723424830768,3.9073210858239653,1.994548234824812,1.5866719555731852,2.5939317717340042,2.50321358500778,1.751505199781062,3.3327778703549407,1.2451890423364274,2.8131477642878293,3.3824804856895057
can,2.033796168428453,1.5545048254420624,1.5857074898250436,2.746092099704267,3.089512358049432,2.094300107545141,3.1624623078620284,1.7409807524905696,0.9959396307362293,3.4705007436787305,1.1902105184854572,1.5766383328763367,1.861578352503158,3.2394552426285865,1.8864958339883666,1.2854340031121034,0.6568144499178982,2.749541743042826,1.2451890423364274,1.5546342907906425,1.7346053772766694
his,2.697380456187296,2.785154478917028,3.5414133939425976,3.0629488804393747,1.503006012024048,2.4339163412011096,2.5005515922629993,2.6114711287358547,2.911208151382824,1.2119208946179696,1.7109276203228447,4.112969564025226,3.3242470580413537,3.1733439111463704,2.9083477440653986,2.3679047425749276,4.707170224411604,2.4995834027662056,2.0375820692777906,2.6650873556411017,1.9080659150043364
your,2.4606422778517083,2.3317572381630933,1.6914213224800465,1.3202365863962822,4.008016032064128,2.0376974019358127,3.5301904831948225,2.9983557404004255,3.6773155596414617,0.8813970142676141,2.306032879565573,2.2621332602138744,2.8588524699155644,3.5700119000396664,2.7511397578997014,2.029632636492795,0.6568144499178982,5.165805699050158,1.811184061580258,2.8871779686111934,1.474414570685169
about,3.299986728314245,5.375995854653799,5.179977800095142,3.3798056611744824,3.5905143620574482,3.169751514122375,2.574097227329558,3.288519199148854,1.5322148165172758,1.487357461576599,3.9425723424830768,3.838771593090211,1.861578352503158,2.776675922253074,4.087407640308128,2.570868006224207,3.503010399562124,3.6660556573904346,1.697985057731492,2.4429967426710095,5.810928013876843
was,4.1285703524888,4.5987434419327675,4.757122469475131,5.016899028305873,2.6720106880427523,4.698024565574235,4.559829374126646,4.642615339974852,4.060369263770781,2.478929102627665,3.2730789258350073,5.552508911434055,5.9171597633136095,3.834457225968531,3.615783681811036,3.3827210608213245,2.40831964969896,4.582569571738044,2.2639800769753227,4.441812259401836,4.076322636600173
but,2.711728224571271,5.894164129801153,2.325704318410064,5.439374735952683,2.338009352037408,3.113148808513047,1.2502757961314996,2.031144211238998,1.762047038994867,2.1484052222773093,1.8597039351335267,1.9193857965451055,2.792367528754737,3.966679888932963,2.043703820154064,1.8266693728435153,1.0946907498631637,3.999333444425929,1.1319900384876613,2.1468759253775542,2.6019080659150045
an,2.808575661163102,3.3680937884578017,2.8542734816850786,4.383185466835657,2.588510354041416,2.8301352804664064,2.059277781863646,1.644259599574427,5.592584080288056,2.2585798490607614,2.3804210369709145,2.6048807238826432,2.592912705272256,3.1072325796641547,2.27951579940261,2.300250321358501,1.5325670498084292,2.8328611898017,2.0375820692777906,2.4429967426710095,3.1222896790980053
need,1.0043437868782485,0.5181682751473541,1.4271367408425393,0.9505703422053232,1.002004008016032,0.5094243504839532,1.103184525998382,0.8704903762452848,1.072550371562093,1.9280559687104062,0.8182697314587518,0.9596928982725528,1.1302439997340603,1.2561152981621049,1.021851910077032,0.8118530545971179,0.3284072249589491,0.6665555740709882,0.7923930269413629,1.258513473497187,1.0407632263660018
he,2.790640950683133,3.238551719670963,3.0657011469950843,2.4292353189691593,2.421509686038744,2.3773136355917814,2.941825402662352,4.352451881226425,3.1410403738604153,1.3220955214014214,2.6035855091869373,2.4677817384151357,3.9226115284887975,2.247785270395346,2.043703820154064,4.8034639063662805,3.8314176245210727,2.249625062489585,1.1319900384876613,3.183298785904649,2.3417172593235036
if,3.4434644121539946,2.914696547703867,8.932818859347746,4.066328686100549,5.511022044088176,3.226354219731703,3.9714642935941753,3.578682657897282,1.6088255573431394,1.6526194017517766,3.7937960276723945,2.2621332602138744,5.318795292866166,3.1733439111463704,1.8864958339883666,2.7738312698734866,1.5325670498084292,3.5827362106315612,0.7923930269413629,1.9988155167308261,3.1222896790980053
now,2.453468393659721,2.526070341343351,2.0614197367725566,2.6404731727925643,2.6720106880427523,4.188600215090282,1.9857321467970876,1.257374987909856,1.5322148165172758,1.6526194017517766,2.6779736665922784,1.8508363038113518,2.8588524699155644,2.247785270395346,4.008803647225279,2.9767945335227655,1.860974274767378,3.166138976837194,1.4715870500339596,2.07284572105419,2.515177797051171
president,2.144991373404259,0.3886262063605156,3.8585548919076063,0.10561892691170258,2.8390113560454244,0.7358351729212657,1.9121865117305288,3.578682657897282,2.22171148395005,2.0382305954938578,1.7853157777281856,3.4274746366876885,8.510072468585864,0.7272246463043766,0.8646439239113347,3.4503754820377512,1.3136288998357963,1.0831528078653558,2.829975096219153,0.6662718389102754,0.6071118820468343
so,2.4211859147957777,2.461299306949932,1.5857074898250436,3.1157583438952257,3.256513026052104,2.7735325748570783,2.059277781863646,2.9016345874842826,3.6773155596414617,1.487357461576599,1.4877631481068214,1.8508363038113518,2.1940030583072936,4.561681872272907,2.27951579940261,2.7738312698734866,1.20415982484948,4.332611231461423,0.5659950192438307,1.4806040864672787,1.7346053772766694
do,2.173686910172209,1.6840468942289009,3.27712881230509,2.3236163920574566,3.089512358049432,1.8112865794985,1.3973670662646172,1.8377019054067125,2.068490002298322,2.423841789235939,1.5621513055121625,1.2338908692075679,1.6621235290206768,2.0494512759486976,2.1223078132369126,2.570868006224207,0.6568144499178982,4.49925012497917,0.6791940230925968,2.517026946994374,3.1222896790980053
what,2.765532356011177,3.5624068916380596,2.114276653100058,4.171947613012252,3.3400133600534403,3.169751514122375,2.4270059571964406,2.321307669987426,2.3749329656017775,1.3220955214014214,3.347467083240348,1.5766383328763367,1.7286084701815039,3.3716779055930184,2.82974375098255,2.232595900142074,2.2988505747126435,4.24929178470255,0.7923930269413629,3.553449807521469,4.163052905464007
health,0.43760693571123677,0.25908413757367704,0.4757122469475131,0.15842839036755385,0.501002004008016,0.16980811682798438,0.0735456350665588,0.29016345874842825,0.07661074082586379,1.0466589544427918,0.8182697314587518,1.3024403619413216,0.5318795292866165,0.3966679888932963,0.7074359377456375,0.3382721060821325,0.10946907498631638,0.3332777870354941,1.0187910346388953,0.0,0.08673026886383348
up,2.370968725451865,2.0726731005894163,2.219990485755061,2.2179974651457544,2.9225116900467603,1.9810946963264844,1.7650952415974113,2.514749975819712,3.524094077989734,2.2585798490607614,2.454809194376255,1.782286811077598,2.4599428229506017,1.9833399444664814,3.3799717025624902,2.9767945335227655,3.0651340996168583,2.4995834027662056,3.5091691193117502,1.8507551080840983,0.9540329575021682
just,2.4391206252757462,2.65561241013019,3.9642687245626087,1.9539501478664976,5.093520374081496,1.9244919907171563,1.6180039714642935,1.5475384466582842,2.6813759289052324,2.423841789235939,1.7109276203228447,2.2621332602138744,2.3934578817897747,2.7105645907708578,2.672535764816853,3.518029903254178,2.6272577996715927,2.4995834027662056,0.5659950192438307,1.3325436778205508,1.647875108412836
must,0.9577135396303298,0.9067944815078697,0.6342829959300174,0.369666244190959,0.8350033400133601,1.358464934623875,1.3238214311980583,1.0639326820775703,0.8427181490845017,2.864540296369746,0.9670460462694339,0.6169454346037839,0.7313343527690979,0.4627793203755124,0.5502279515799403,0.9471618970299709,0.7662835249042146,0.3332777870354941,1.5847860538827259,1.258513473497187,0.43365134431916735
out,2.231077983708109,2.2022151693762546,1.9028489877900523,1.9011406844106464,2.588510354041416,1.5848757570611876,2.3534603221298815,2.031144211238998,1.2257718532138207,3.305238803503553,2.2316447221602322,1.7137373183438442,1.994548234824812,2.18167393891313,3.3013677094796416,2.029632636492795,3.503010399562124,2.416263956007332,2.3771790808240887,2.07284572105419,2.4284475281873372
today,1.180103949581942,0.9715655159012889,0.581426079602516,1.1618081960287283,0.751503006012024,0.9622459953585781,1.1767301610649408,0.7737692233291421,2.298322224775913,2.203492535669035,0.9670460462694339,1.8508363038113518,0.7978192939299249,1.9833399444664814,1.7292878478226694,0.541235369731412,0.21893814997263275,1.1664722546242292,0.22639800769753224,1.9247853124074623,0.43365134431916735
americans,1.0115176710702358,0.6477103439341927,1.6914213224800465,0.05280946345585129,0.41750167000668004,0.16980811682798438,1.1767301610649408,1.160653834993713,0.7661074082586379,2.5340164160193908,1.0414342036747748,1.8508363038113518,0.8643042350907519,1.2561152981621049,1.021851910077032,0.40592652729855894,0.7662835249042146,1.4997500416597234,0.4527960153950645,0.6662718389102754,1.474414570685169
should,1.9046662529726783,0.9715655159012889,4.915693218457635,1.5842839036755385,1.586506346025384,1.1320541121865626,1.6180039714642935,0.7737692233291421,1.3023825940396843,2.6992783561945686,2.6035855091869373,1.4395393474088292,1.928063293663985,1.2561152981621049,1.8864958339883666,2.097287057709221,1.4230979748221126,1.8330278286952173,1.3583880461851936,2.4429967426710095,1.647875108412836
or,2.35662095706789,2.526070341343351,2.0085628204450554,3.6966624419095906,3.173012692050768,1.754683873889172,3.3095535779951457,1.257374987909856,1.9152685206465945,1.1017462678345176,3.049914453618984,2.6048807238826432,2.4599428229506017,2.908898585217506,2.27951579940261,2.50321358500778,0.5473453749315819,2.749541743042826,1.1319900384876613,3.257328990228013,1.7346053772766694
one,2.1234697208282967,1.9431310318025778,1.6914213224800465,3.168567807351077,3.006012024048096,2.603724458029094,1.7650952415974113,1.9344230583228552,2.9878188922086877,2.0382305954938578,2.0828684073495496,2.056484782012613,1.5291536466990225,2.776675922253074,1.9650998270712154,1.5560516879778095,2.079912424740011,1.749708381936344,1.5847860538827259,1.7767249037607344,1.647875108412836
get,1.7217322060769973,1.489733791048643,2.9071303980125798,1.6899028305872412,2.004008016032064,0.9622459953585781,1.8386408766639701,1.257374987909856,1.5322148165172758,3.195064176720101,1.3389868332961392,0.6854949273375377,2.061033175985639,1.9833399444664814,1.3362678824084264,1.8943237940599418,0.9852216748768472,2.249625062489585,1.1319900384876613,1.1844832691738227,1.474414570685169
no,2.4355336831797523,2.266986203769674,1.3742798245150378,3.643852978453739,4.258517034068136,3.4527650421690157,2.7211884974626757,1.9344230583228552,1.378993334865548,1.8178813419269542,3.049914453618984,2.330682752947628,2.4599428229506017,2.776675922253074,2.5939317717340042,2.232595900142074,1.0946907498631637,2.3329445092484584,1.5847860538827259,2.4429967426710095,2.0815264527320037
than,1.8903184845887033,2.526070341343351,3.9642687245626087,3.168567807351077,1.25250501002004,1.358464934623875,0.9560932558652644,1.160653834993713,1.378993334865548,1.7627940285352282,1.5621513055121625,2.2621332602138744,1.1302439997340603,1.5205606240909693,1.1790598962427292,2.7738312698734866,1.3136288998357963,1.9163472754540911,1.3583880461851936,1.3325436778205508,2.0815264527320037
time,1.5352112170853227,1.1658786190815467,2.1671335694275595,1.63709336713139,1.6700066800267201,1.0188487009679064,1.5444583363977349,1.0639326820775703,1.9152685206465945,2.3136671624524876,1.8597039351335267,1.508088840142583,1.1967289408948873,1.9833399444664814,1.414871875491275,1.35308842432853,1.20415982484948,0.8331944675887352,1.2451890423364274,0.8883624518803672,2.0815264527320037
new,2.130643605020284,2.914696547703867,1.5857074898250436,1.2146176594845797,1.586506346025384,1.9244919907171563,2.132823416930205,1.5475384466582842,2.528154447253505,0.9915716410510659,2.306032879565573,3.290375651220181,2.127518117146466,1.6527832870554013,1.6506838547398208,2.909140112306339,5.582922824302135,1.41643059490085,4.188363142404347,2.07284572105419,1.2142237640936686
country,1.445537664685479,0.3886262063605156,2.114276653100058,1.0033798056611745,0.918503674014696,1.358464934623875,2.059277781863646,1.3540961408259986,2.298322224775913,1.0466589544427918,1.1902105184854572,0.9596928982725528,2.3934578817897747,1.5866719555731852,0.6288319446627889,2.300250321358501,0.5473453749315819,0.4165972337943676,0.7923930269413629,0.8143322475570033,4.509973980919341
american,1.8114057584768408,0.9067944815078697,2.0614197367725566,0.10561892691170258,0.918503674014696,1.6414784626705157,2.4270059571964406,1.257374987909856,1.378993334865548,4.902770891863604,1.264598675890798,1.9879352892788593,2.792367528754737,1.6527832870554013,3.458575695645339,1.6237061091942357,0.875752599890531,0.5832361273121146,1.811184061580258,1.258513473497187,2.4284475281873372
when,1.7827102217088908,1.489733791048643,1.638564406152545,2.6404731727925643,2.0875083500334,1.6414784626705157,2.279914687063323,1.9344230583228552,0.9959396307362293,1.2119208946179696,1.1902105184854572,1.6451878256100905,1.2632138820557144,2.5122305963242098,1.807891840905518,0.9471618970299709,1.0946907498631637,2.8328611898017,1.811184061580258,2.3689665383476455,2.3417172593235036
how,1.8687968320127408,2.5908413757367708,1.5328505734975422,2.6404731727925643,2.338009352037408,2.264108224373125,1.3973670662646172,0.8704903762452848,1.3023825940396843,1.5424447749683248,2.008480249944209,1.4395393474088292,1.861578352503158,2.578341927806426,1.7292878478226694,1.759014951627089,1.20415982484948,2.8328611898017,0.5659950192438307,2.07284572105419,1.7346053772766694
covid19,0.6564104035668552,0.8420234471144504,0.05285691632750145,0.0,0.918503674014696,0.33961623365596877,0.8825476207987056,0.0,0.0,1.6526194017517766,2.529197351781596,0.8225939128050452,0.8643042350907519,0.8594473092688086,0.23581197924854583,0.0676544212164265,0.0,1.9163472754540911,0.4527960153950645,0.5182114302635475,0.0
help,0.6815189982388115,0.1943131031802578,0.3699984142925102,0.5280946345585128,0.501002004008016,0.28301352804664065,0.6619107155990291,0.8704903762452848,0.4596644449551827,1.6526194017517766,0.37194078702670536,1.165341376473814,1.1302439997340603,1.322226629644321,0.47162395849709166,0.6088897909478385,0.5473453749315819,0.4165972337943676,0.5659950192438307,0.5182114302635475,0.7805724197745013
its,1.5065156803173727,2.785154478917028,0.7399968285850204,2.6932826362484157,0.8350033400133601,1.9244919907171563,1.103184525998382,1.257374987909856,0.38305370412931894,1.9280559687104062,1.264598675890798,0.5483959418700302,0.8643042350907519,1.322226629644321,1.4934758685741236,1.4207428455449562,2.2988505747126435,2.1663056157307117,0.0,1.4806040864672787,3.035559410234172
been,1.8293404689568096,2.396528272556513,1.6914213224800465,2.4292353189691593,1.837007348029392,2.264108224373125,1.9121865117305288,1.7409807524905696,3.2176511146862787,1.8729686553186802,1.4133749907014803,1.4395393474088292,1.6621235290206768,1.5866719555731852,2.043703820154064,1.0148163182463974,0.4378762999452655,1.41643059490085,1.0187910346388953,1.9247853124074623,2.3417172593235036
make,0.9326049449583735,0.8420234471144504,1.3214229081875364,1.0561892691170256,1.169004676018704,0.7924378785305938,1.103184525998382,0.7737692233291421,0.9959396307362293,0.5508731339172588,0.8182697314587518,0.6169454346037839,0.997274117412406,1.322226629644321,0.7860399308284861,1.8266693728435153,0.21893814997263275,0.9165139143476086,0.22639800769753224,0.7403020432336394,0.9540329575021682
like,1.7576016270369346,2.461299306949932,1.9557059041175537,1.2674271229404308,3.173012692050768,2.207505518763797,1.6180039714642935,1.5475384466582842,1.378993334865548,1.1017462678345176,0.8182697314587518,0.891143405538799,2.061033175985639,3.1072325796641547,1.3362678824084264,1.6913605304106623,1.0946907498631637,2.3329445092484584,1.3583880461851936,1.8507551080840983,1.647875108412836
me,1.65716724834911,1.3601917222618045,0.8985675775675247,1.4258555133079849,4.008016032064128,2.150902813154469,1.3238214311980583,1.644259599574427,1.455604075691412,0.7712223874841624,0.4463289444320464,0.9596928982725528,2.061033175985639,4.165013883379611,2.436723785568307,1.759014951627089,0.21893814997263275,1.9996667222129645,0.3395970115462984,1.110453064850459,2.4284475281873372
right,1.022278497358217,1.4249627566552239,0.6342829959300174,0.7921419518377693,1.169004676018704,0.5660270560932813,1.1767301610649408,1.0639326820775703,0.6128859266069103,1.432270148184873,1.1902105184854572,0.4112969564025226,1.1302439997340603,1.454449292608753,0.9432479169941833,0.9471618970299709,0.875752599890531,1.749708381936344,0.3395970115462984,0.9623926562037312,1.647875108412836
day,1.2446689073098292,0.6477103439341927,1.3214229081875364,0.9505703422053232,1.586506346025384,1.6414784626705157,0.8825476207987056,1.644259599574427,2.4515437064276413,1.5975320883600506,1.264598675890798,1.5766383328763367,1.4626687055381957,1.5866719555731852,0.5502279515799403,0.8118530545971179,0.6568144499178982,0.9165139143476086,0.6791940230925968,1.7026946994373704,0.43365134431916735
care,0.43760693571123677,0.5181682751473541,0.6342829959300174,0.21123785382340515,0.16700066800267202,0.056602705609328126,0.2206369051996764,0.7737692233291421,0.15322148165172758,0.8263097008758883,0.2231644722160232,0.6169454346037839,0.4653945881257895,0.5950019833399445,0.15720798616569723,0.40592652729855894,0.21893814997263275,0.4165972337943676,0.11319900384876612,0.2961208172934557,1.647875108412836
workers,0.33358561492741823,0.06477103439341926,0.15857074898250434,0.05280946345585129,0.08350033400133601,0.0,0.367728175332794,0.29016345874842825,0.0,1.3220955214014214,0.37194078702670536,0.5483959418700302,0.06648494116082707,0.6611133148221605,1.1790598962427292,0.20296326364927947,0.3284072249589491,0.08331944675887352,0.5659950192438307,0.07403020432336392,0.26019080659150046
every,1.007930728974242,0.5829393095407733,1.2685659918600347,1.5842839036755385,1.4195056780227122,0.7358351729212657,0.4412738103993528,1.3540961408259986,1.378993334865548,1.0466589544427918,1.0414342036747748,0.891143405538799,0.930789176251579,1.7850059500198332,0.6288319446627889,0.6088897909478385,0.4378762999452655,1.0831528078653558,0.22639800769753224,1.1844832691738227,0.9540329575021682
america,2.008687573756497,1.0363365502947082,5.021407051112638,0.10561892691170258,2.1710086840347365,2.0376974019358127,2.8682797675957934,2.031144211238998,2.3749329656017775,1.5424447749683248,1.9340920925388678,1.0967918837400603,4.786915763579549,1.2561152981621049,2.043703820154064,2.232595900142074,1.5325670498084292,0.4999166805532411,1.5847860538827259,1.3325436778205508,1.9080659150043364
them,1.5818414643332412,0.9715655159012889,1.7971351551350494,2.2179974651457544,2.50501002004008,1.5848757570611876,1.6180039714642935,1.9344230583228552,0.8427181490845017,1.0466589544427918,2.008480249944209,1.0282423910063065,1.3961837643773685,1.2561152981621049,1.7292878478226694,2.097287057709221,1.751505199781062,2.4995834027662056,0.22639800769753224,0.7403020432336394,2.3417172593235036
over,1.7145583218850098,1.6192758598354815,2.5371319837200694,1.7955217574989437,1.002004008016032,1.8678892851078281,1.6180039714642935,0.7737692233291421,0.8427181490845017,1.5975320883600506,2.306032879565573,1.508088840142583,1.2632138820557144,1.123892635197673,2.043703820154064,1.8943237940599418,3.503010399562124,1.2497917013831028,3.1695721077654517,1.6286644951140066,1.3876843018213356
coronavirus,0.6922798245267926,0.25908413757367704,0.1057138326550029,0.10561892691170258,0.33400133600534404,1.301862229014547,0.2941825402662352,0.0,0.30644296330345516,1.7077067151435024,2.0828684073495496,1.3024403619413216,0.5318795292866165,1.322226629644321,0.31441597233139446,0.8795074758135445,0.0,1.1664722546242292,0.6791940230925968,0.2961208172934557,0.26019080659150046
senate,0.2977161939674808,0.25908413757367704,0.4228553306200116,0.0,0.08350033400133601,0.0,0.1470912701331176,0.38688461166457105,0.22983222247759136,0.2754365669586294,0.07438815740534108,1.165341376473814,0.19945482348248122,0.33055665741108026,0.39301996541424306,0.40592652729855894,0.9852216748768472,0.0,0.11319900384876612,0.5182114302635475,0.17346053772766695
why,1.8544490636287658,1.3601917222618045,5.5499762143876525,1.5842839036755385,2.8390113560454244,2.603724458029094,1.470912701331176,1.8377019054067125,1.3023825940396843,0.8813970142676141,1.7109276203228447,0.4112969564025226,1.4626687055381957,1.8511172815020496,1.6506838547398208,0.6088897909478385,1.4230979748221126,1.9996667222129645,0.6791940230925968,1.7767249037607344,2.862098872506505
were,1.6033631169092037,1.8783599974091585,3.0657011469950843,2.2179974651457544,1.6700066800267201,1.0754514065772345,1.6180039714642935,1.257374987909856,0.4596644449551827,0.8263097008758883,2.306032879565573,1.5766383328763367,1.5291536466990225,1.6527832870554013,1.021851910077032,1.0148163182463974,0.875752599890531,2.8328611898017,0.905592030790129,1.6286644951140066,1.821335646140503
act,0.3838028042713307,0.12954206878683852,0.581426079602516,0.3168567807351077,0.250501002004008,0.2264108224373125,0.2941825402662352,0.09672115291614276,0.15322148165172758,1.0466589544427918,0.14877631481068215,0.6854949273375377,0.5318795292866165,0.3966679888932963,0.23581197924854583,0.40592652729855894,0.5473453749315819,0.24995834027662056,0.11319900384876612,0.7403020432336394,0.08673026886383348
would,1.5926022906212225,1.4249627566552239,2.219990485755061,2.8517110266159698,1.7535070140280562,1.2452595234052188,1.470912701331176,1.3540961408259986,0.9959396307362293,0.8813970142676141,1.5621513055121625,0.891143405538799,2.3269729406289477,1.2561152981621049,1.021851910077032,2.232595900142074,0.875752599890531,2.1663056157307117,0.6791940230925968,1.9247853124074623,1.7346053772766694
her,1.445537664685479,1.6840468942289009,2.3785612347375653,0.6865230249260668,0.8350033400133601,1.5282730514518594,1.103184525998382,1.5475384466582842,0.7661074082586379,0.7712223874841624,1.0414342036747748,2.2621332602138744,1.1967289408948873,2.1155626074309137,0.9432479169941833,0.7441986333806914,5.145046524356869,1.3331111481419764,1.3583880461851936,0.8883624518803672,1.7346053772766694
police,1.7719493954209096,0.9067944815078697,4.1756963898726145,0.6865230249260668,0.8350033400133601,0.7358351729212657,1.3238214311980583,0.4836057645807138,0.6128859266069103,1.9280559687104062,2.3804210369709145,0.0,1.3296988232165414,1.0577813037154569,1.5720798616569722,1.759014951627089,1.860974274767378,2.416263956007332,9.05592030790129,3.8495706248149246,0.6071118820468343
pandemic,0.3156509044474495,0.32385517196709634,0.2114276653100058,0.0,0.16700066800267202,0.16980811682798438,0.1470912701331176,0.0,0.22983222247759136,1.2119208946179696,0.4463289444320464,0.2741979709350151,0.19945482348248122,0.8594473092688086,0.15720798616569723,0.135308842432853,0.0,0.3332777870354941,0.5659950192438307,0.5922416345869114,0.0
black,1.488580969837404,1.8135889630157394,5.5499762143876525,0.4752851711026616,2.8390113560454244,2.3773136355917814,2.941825402662352,1.257374987909856,0.30644296330345516,0.11017462678345176,0.8182697314587518,0.13709898546750754,2.1940030583072936,0.3966679888932963,1.9650998270712154,0.676544212164265,0.5473453749315819,1.41643059490085,1.1319900384876613,1.1844832691738227,0.26019080659150046
work,0.9361918870543673,0.45339724075393484,1.1099952428775306,0.5809040980143642,0.501002004008016,0.90564328974925,0.2941825402662352,0.7737692233291421,0.689496667432774,4.131548504379442,0.8926578888640928,0.9596928982725528,0.6648494116082707,1.454449292608753,1.2576638893255778,0.47358094851498544,0.21893814997263275,0.4999166805532411,0.4527960153950645,0.6662718389102754,0.17346053772766695
these,1.348690228093648,1.5545048254420624,1.3742798245150378,1.3202365863962822,0.918503674014696,2.3773136355917814,1.3238214311980583,1.9344230583228552,1.9918792614724585,1.3220955214014214,1.3389868332961392,0.891143405538799,0.997274117412406,1.123892635197673,2.043703820154064,1.1501251606792504,0.3284072249589491,1.4997500416597234,0.22639800769753224,1.4806040864672787,0.9540329575021682
many,1.0545609762221608,0.8420234471144504,0.5285691632750145,1.5314744402196874,1.0855043420173682,0.6226297617026094,0.6619107155990291,0.8704903762452848,1.3023825940396843,0.9364843276593401,0.5951052592427286,1.6451878256100905,1.3296988232165414,1.2561152981621049,0.7860399308284861,2.435559163791354,0.3284072249589491,1.4997500416597234,0.7923930269413629,0.9623926562037312,0.6938421509106678
vote,0.6851059403348052,0.0,0.8457106612400233,1.0033798056611745,0.41750167000668004,0.3962189392652969,1.2502757961314996,1.160653834993713,1.072550371562093,1.1568335812262438,0.4463289444320464,0.5483959418700302,1.3296988232165414,0.1322226629644321,0.15720798616569723,0.9471618970299709,1.5325670498084292,0.16663889351774705,0.0,0.4441812259401836,0.5203816131830009
because,1.0294523815502046,2.0726731005894163,0.8985675775675247,1.0033798056611745,1.3360053440213762,1.2452595234052188,0.8090019857321468,1.160653834993713,0.689496667432774,0.7712223874841624,0.5207171018373874,0.34274746366876885,1.3296988232165414,1.5205606240909693,0.5502279515799403,1.2854340031121034,0.3284072249589491,1.0831528078653558,1.2451890423364274,0.8143322475570033,1.3876843018213356
crisis,0.2797814834875121,0.12954206878683852,0.26428458163750723,0.369666244190959,0.250501002004008,0.16980811682798438,0.0,0.29016345874842825,0.0,1.0466589544427918,0.07438815740534108,0.9596928982725528,0.0,0.2644453259288642,0.07860399308284861,0.0,0.7662835249042146,0.24995834027662056,0.4527960153950645,0.0,0.17346053772766695
during,0.5308674302070742,0.25908413757367704,0.3699984142925102,0.369666244190959,0.0,0.16980811682798438,0.4412738103993528,0.4836057645807138,0.38305370412931894,0.8263097008758883,0.8926578888640928,1.165341376473814,0.13296988232165413,1.190003966679889,0.15720798616569723,0.270617684865706,0.5473453749315819,0.3332777870354941,2.2639800769753227,0.6662718389102754,0.26019080659150046
know,1.0438001499341796,1.2954206878683854,0.8457106612400233,0.8977608787494719,1.4195056780227122,0.6226297617026094,0.8825476207987056,1.4508172937421413,1.3023825940396843,0.33052388035035535,1.1902105184854572,0.4798464491362764,0.997274117412406,2.446119264841994,1.1004559031598806,0.8118530545971179,0.875752599890531,1.8330278286952173,0.11319900384876612,1.3325436778205508,0.8673026886383347
lives,0.9074963502864173,1.1011075846881273,2.3785612347375653,0.369666244190959,0.6680026720106881,1.8678892851078281,2.4270059571964406,0.09672115291614276,0.0,0.2754365669586294,0.5207171018373874,0.34274746366876885,1.5291536466990225,0.3966679888932963,0.6288319446627889,0.541235369731412,0.21893814997263275,0.3332777870354941,2.2639800769753227,1.5546342907906425,0.0
there,1.3666249385736167,1.0363365502947082,1.0042814102225277,2.6404731727925643,1.837007348029392,2.094300107545141,1.029638890931823,0.8704903762452848,1.072550371562093,0.9364843276593401,1.3389868332961392,0.6854949273375377,1.5291536466990225,1.8511172815020496,1.021851910077032,0.7441986333806914,0.6568144499178982,1.583069488418597,1.2451890423364274,0.5922416345869114,3.1222896790980053
take,0.7819533769266362,0.6477103439341927,0.6871399122575189,0.6865230249260668,0.8350033400133601,0.5094243504839532,1.470912701331176,0.8704903762452848,0.9193288899103654,0.5508731339172588,0.6694934166480696,0.4798464491362764,0.06648494116082707,0.7933359777865926,0.9432479169941833,1.0148163182463974,1.20415982484948,1.4997500416597234,0.6791940230925968,0.6662718389102754,1.0407632263660018
years,1.1262998181420358,0.45339724075393484,1.744278238807548,2.5348542458808616,0.41750167000668004,0.452821644874625,1.103184525998382,0.8704903762452848,1.9152685206465945,1.1568335812262438,0.5951052592427286,1.782286811077598,1.1302439997340603,0.9255586407510248,0.47162395849709166,1.2854340031121034,1.0946907498631637,0.4165972337943676,1.811184061580258,1.1844832691738227,0.5203816131830009
