words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
about,6.710800761766573,2.8376377693699624,3.5410764872521248,3.5395506309633733,3.1251953247077946,2.298738139489387,2.408134141990724,3.059143439836846,1.5609020937617741,2.76033400041405,2.8506271379703536,3.2368279086495235,3.3497217569830893,2.8336044498084694,2.6822859645281367,2.868018981071075,2.515371716042482,2.2473172650148885,1.7162710871112226,0.8238201718253502,2.7705719872480854
was,3.0833408905413986,2.8376377693699624,4.046944556859571,3.077870113881194,1.8751171948246765,0.8314584759855228,2.586514448804852,1.529571719918423,1.0764842025943269,3.9334759505900214,2.643308800663419,2.038002757297848,4.268193851639743,2.4662853544629266,3.2844317932997593,2.085831986233509,2.166014533258804,1.7978538120119107,1.9255724391979572,1.6476403436507003,2.440008292106251
but,3.718146368005804,2.878762954433295,3.9457709429380823,3.1804657843439004,3.1251953247077946,1.5650983077374547,2.051373528362469,2.3793337865397692,5.5977178534905,3.1053757504658064,2.4359904633564837,3.356710423784691,1.4047220271219407,5.56226058666107,4.105539741624699,3.2851853783177765,2.166014533258804,2.2473172650148885,1.2558081125204068,0.7649758738378251,2.8966344133614963
an,2.9019678969801395,2.0973844382299722,2.6305139619587212,3.2317636195752537,2.875179698731171,3.1301966154749095,2.76489475561898,2.2093813732154994,2.7450347166155336,3.8644676005796703,2.228672126049549,3.5964754540550263,2.647360743422119,2.308862885029123,1.9159185460915262,3.1287479793502637,2.096143096702068,2.134951401764144,3.432542174222445,3.3541249852889257,2.7537636637662968
need,2.3578489162963634,5.510774798486593,3.794010522055848,3.283061454806607,2.1876367272954558,5.1843881443803195,3.656796289689618,2.6625878087468844,6.2974325851768125,1.5871920502380787,2.4878200476832175,2.997062878379188,3.9440272299962182,1.5742246943380387,2.244361725421502,3.6502059759086403,2.375628842929011,2.5844148547671217,5.860437858428566,1.5887960456631753,3.437302152025683
he,8.252471207037273,2.796512584306629,3.996357749898826,1.1798502103211246,0.500031251953247,1.7607355962046367,7.491972886193364,1.0197144799456153,3.6600462888207113,4.968601200745289,1.0884212708614078,1.318707666486843,3.133610675887406,2.7286561368526003,3.99605868184804,1.095061792772592,4.052543320290665,0.8989269060059554,3.181380551718364,1.0591973637754502,2.6949345315800386
if,4.080892355128322,1.5627570324066458,2.883447996762444,3.283061454806607,1.8751171948246765,2.641103394306955,3.3000356760613627,1.4162701110355767,2.637386296356101,3.0363674004554553,1.2439100238416088,4.016064257028112,1.6748608784915446,2.7286561368526003,3.8318370921830525,1.6686655889868072,1.7467859139183903,1.5169391538850499,1.3813889237724475,0.7649758738378251,2.2887333807701573
now,2.4485354130769927,3.413390360256621,2.6305139619587212,3.026572278649841,2.0626289143071443,3.4236525481756823,3.0324652158401713,2.549286199864038,2.314441035577803,2.4152922503622936,3.109775059604022,2.517532817838518,2.539305202874277,3.305871858109881,2.791767024304795,2.6072899827918863,2.515371716042482,0.9551098376313276,3.0139394700489763,1.8830175356008003,2.664119271863427
president,1.3602974517094404,2.5908866589899655,0.2529340348037232,0.2564891761567662,3.0626914182136384,1.2227330529198865,2.1405636817695326,1.0763652843870384,6.943323106733409,2.967359050445104,0.7256141805742717,3.65641671162261,0.7023610135609704,1.521750537860104,2.1896211955331726,2.3987067841685352,2.794857462269424,4.101354008652172,8.874377328477541,4.825232434977051,2.764969212754156
so,5.259816813276503,3.1255140648132915,2.681100768919466,2.564891761567662,2.687667979248703,1.61400762985425,3.1216553692472355,3.059143439836846,2.045319984929221,1.8632254502794838,1.917694620089147,3.8961817418929447,2.593332973148198,3.883087579367162,2.6822859645281367,2.1379777858893467,1.397428731134712,1.5169391538850499,2.930218929214283,0.8238201718253502,2.554865169231803
do,3.1740273873220275,2.7553873992432965,2.4787535410764874,2.154509079716836,2.3126445402837676,2.396556783722978,2.675704602211916,1.3029685021527304,5.220948382582486,2.4152922503622936,2.332331294703016,2.7572978481088533,2.161110810956832,1.6266988508159732,3.2296912634114294,2.2944151848568595,3.842929010620458,2.5844148547671217,1.9255724391979572,1.4711074496881251,2.524049909515192
what,3.718146368005804,2.261885178483303,1.8211250505868068,2.8213809377244283,3.250203137696106,2.0052822067886136,1.783803068141277,2.492635395422615,1.9376715646697886,1.8632254502794838,2.5396496320099513,3.356710423784691,1.4587497973958614,2.0989662591173843,2.791767024304795,1.5643739896751319,2.375628842929011,1.2360244957581887,1.632550546276529,0.8238201718253502,2.154266792915852
health,0.6348054774644056,3.043263694686626,3.4399028733306354,1.2311480455524777,2.3126445402837676,7.43421696175291,1.2486621476988942,0.849762066621346,3.444749448301846,0.7590918501138638,2.9542863066238207,3.057004135946772,1.7829164190393862,2.938552762764339,2.244361725421502,4.849559367992908,2.4455002794857466,5.955390752289454,3.683703796726527,3.7071907732140756,3.050710711944555
up,4.625011335812098,2.2207599934199704,2.73168757588021,2.359700420642249,4.3752734545909115,1.8585542404382276,1.962183374955405,3.0024926353954227,3.1218041875235483,2.001242150300186,2.8506271379703536,2.337709045135767,2.7013885136960396,1.6266988508159732,1.9159185460915262,1.3036449913959431,1.048071548351034,1.8540367436372829,1.4232491941897945,1.5887960456631753,2.294336155264087
just,3.8088328647864333,1.3982562921533146,2.377579927154998,3.1804657843439004,1.9376211013188325,1.1249144086862957,5.173028897609704,2.435984590981192,2.637386296356101,2.8983507004347526,2.3841608790297504,1.7382964694599294,2.377221892052515,1.8890696332056462,2.1896211955331726,2.190123585545184,1.397428731134712,0.6180122478790944,2.1767340617020383,1.1768859597505001,2.1598695674097814
must,0.5441189806837762,4.071393321269946,1.3152569809793606,1.0259567046270648,1.2500781298831176,8.803677981023181,1.0702818408847663,2.605937004305461,1.0226599924646105,0.5520668000828101,4.612833005079299,2.3976503027033504,2.593332973148198,1.5742246943380387,1.6422158966498797,2.4508525838243727,1.7467859139183903,3.0900612393954714,4.353468123404077,3.8248793691891256,2.7145442423087913
out,4.171578851908951,2.0151340681033063,2.8328611898017,2.2571047501795425,3.18769923120195,1.369461019270273,2.1405636817695326,2.7758894176297306,2.9065073470046827,2.4152922503622936,1.2439100238416088,2.097944014865432,2.4312496623264357,3.2533977016319464,1.9159185460915262,1.7729571882984827,1.7467859139183903,1.6854879487611663,1.9255724391979572,1.1180416617629751,2.215897312349075
today,1.4509839484900697,2.9198881394966274,3.895184135977337,2.103211244485483,3.5627226701668855,2.347647461606182,1.962183374955405,1.9827781554498072,2.045319984929221,1.9322338002898352,3.109775059604022,2.5774740754061023,2.863471824517802,0.9970089730807576,2.6822859645281367,3.6502059759086403,2.4455002794857466,2.3035001966402606,1.5069697350244882,4.119100859126751,2.5464610074909095
americans,1.3602974517094404,3.7012666556999507,1.41643059490085,0.5129783523135324,2.375148446777924,2.5921940721901597,2.3189439885836602,1.8128257421255383,2.20679261531837,0.6210751500931612,4.042707577485229,2.997062878379188,0.8104165541088119,4.512777457102377,1.1495511276549157,3.702351775564478,1.8166573504751258,2.3596831282656328,4.772070827577546,4.354478051076851,2.5744748799605564
should,1.9951029291738458,1.6861325875966442,1.669364629704573,2.6674874320303683,1.3125820363772736,2.4943754279565686,1.4270424545130218,2.0960797643326536,2.1529684051886537,1.5181837002277276,1.8140354514356796,2.997062878379188,2.107083040682911,3.41082017106575,1.8064374863148673,2.346560984512698,3.423700391280045,2.078768470138772,2.5534764954581606,1.1768859597505001,2.154266792915852
or,1.2696109549288113,1.5627570324066458,2.0234722784297854,3.1291679491125475,1.625101568848053,2.738922038540546,2.3189439885836602,2.1527305687740768,1.5609020937617741,2.001242150300186,1.5030579454752773,2.8771803632440207,1.7829164190393862,0.9445348166028231,2.518064374863149,2.085831986233509,0.698714365567356,2.5282319231417496,2.2604546025367327,1.1768859597505001,1.960971072875288
one,1.6323569420513286,2.138509623293305,2.1752326993120192,2.359700420642249,3.4377148571785736,1.7118262740878412,2.675704602211916,2.266032177656923,4.144464179988159,2.4843006003726447,2.1768425417228157,1.7382964694599294,1.9990275001350692,1.4692763813821694,1.7516969564265383,1.6165197893309693,1.3275572945779763,1.5169391538850499,1.0465067604336724,1.0591973637754502,2.016998817814582
get,3.5367733744445453,3.7012666556999507,2.5799271549979763,2.410998255873602,2.5001562597662352,1.8585542404382276,2.675704602211916,1.4729209154769998,2.529737876096668,1.5871920502380787,1.8140354514356796,1.019001378648924,1.8909719595872279,3.2009235451540117,1.7516969564265383,2.085831986233509,1.397428731134712,1.2360244957581887,2.2604546025367327,0.6472872778627751,2.12345153319924
no,1.5416704452706993,0.9047540713933213,1.3152569809793606,1.8980199035600698,1.2500781298831176,1.809644918321432,2.2297538351765964,2.492635395422615,2.9065073470046827,2.4152922503622936,2.79879755364362,1.6783552118923455,1.5127775676697823,2.8336044498084694,1.368513247208233,1.7208113886426448,1.8865287870318612,1.7416708803865384,1.3395286533551007,0.7649758738378251,1.7984906125513354
than,1.5416704452706993,1.0692548116466525,2.124645892351275,1.282445880783831,2.0626289143071443,1.4672796635038639,2.1405636817695326,1.4162701110355767,2.2606168254480865,1.2421503001863223,1.9695242044158807,2.337709045135767,1.8909719595872279,4.77514823949205,1.3137727173199036,3.1287479793502637,2.0262716601453326,1.0112927692566998,1.2976683829377538,1.2357302577380251,1.8713266809724176
time,2.4485354130769927,2.9198881394966274,2.2764063132335086,1.949317738791423,2.375148446777924,2.2498288173725913,0.7135212272565109,2.2093813732154994,2.529737876096668,1.2421503001863223,2.0213537887426143,2.157885272433016,1.5127775676697823,1.4692763813821694,1.6969564265382089,2.4508525838243727,2.096143096702068,1.4045732906343054,1.7162710871112226,1.6476403436507003,1.9889849453449349
new,2.0857894259544754,1.151505181773318,1.4670174018615945,2.8726787729557817,2.000125007812988,1.5161889856206592,2.408134141990724,1.5862225243598458,0.8611873620754615,3.588434200538265,0.8811029335544729,2.157885272433016,1.1345831757523368,1.7316471637718425,1.3137727173199036,1.5643739896751319,1.1878144214645054,2.0225855385133995,2.386035413788773,0.7061315758503001,1.6948392844136415
country,1.3602974517094404,3.98914295114328,1.5681910157830838,1.1285523750897712,2.250140633789612,3.9616550914604325,3.3892258294684265,1.529571719918423,2.691210506485817,1.65620040024843,1.2439100238416088,2.4575915602709344,1.3506942568480198,0.7871123471690193,1.040070067878257,1.6686655889868072,1.3275572945779763,0.786561042755211,1.7999916279459165,1.8830175356008003,1.9189502641708174
american,2.7205949034188808,1.1926303668366507,0.9611493322541481,0.5129783523135324,1.5625976623538973,2.445466105839773,1.5162326079200856,0.6798096532970768,4.144464179988159,2.139258850320889,0.6737845962475381,2.637415332973686,0.540277702739208,2.0989662591173843,0.8211079483249398,1.6686655889868072,1.6769144773616547,1.8540367436372829,2.0092929800326513,4.236789455101801,1.7676753528347238
when,2.8112814001995106,1.7272577726599772,2.1752326993120192,1.8467220683287164,1.5625976623538973,1.4672796635038639,1.337852301105958,1.3029685021527304,2.045319984929221,1.5871920502380787,1.554887529802011,1.9181202421626804,2.4312496623264357,2.203914572073254,2.6275454346398073,1.1993533920842676,1.6769144773616547,1.067475700882072,1.8418518983632635,0.6472872778627751,1.7480656421059708
how,2.2671624195157345,1.6038822174699787,1.2140833670578712,2.0519134092541296,1.4375898493655854,2.0541915289054096,1.2486621476988942,2.0394289598912305,2.1529684051886537,1.2421503001863223,1.554887529802011,2.8771803632440207,2.2691663515046736,2.676181980374665,1.9159185460915262,1.3036449913959431,1.4673001676914477,1.1798415641328164,1.3395286533551007,0.17653289396257502,1.7060448334015004
covid19,0.5441189806837762,2.056259253166639,1.41643059490085,0.872063198933005,0.18751171948246764,1.5650983077374547,0.9810916874777025,1.7561749376841151,3.4985736584315625,1.65620040024843,0.518295843267337,0.6593538332434214,3.6738883786266143,1.941543789683581,1.8064374863148673,4.32810137143453,0.0,8.539805607056577,2.42789568420612,1.1768859597505001,2.070225175506911
help,3.0833408905413986,3.2077644349399574,3.0352084176446783,1.2311480455524777,2.1876367272954558,0.9781864423359092,2.9432750624331074,1.0763652843870384,2.045319984929221,0.5520668000828101,2.4359904633564837,1.9780614997302643,2.05305527040899,0.5247415647793461,2.2991022553098315,2.7115815821035616,1.048071548351034,2.5844148547671217,3.0976600108836703,1.2357302577380251,2.0366085285433346
its,0.6348054774644056,1.0692548116466525,1.41643059490085,0.5642761875448856,2.750171885742859,1.4672796635038639,1.5162326079200856,1.1896668932698846,3.283276817912697,1.3111586501966739,1.2439100238416088,1.858178984595097,1.8369441893133072,2.4138111979849923,0.7116268885482812,2.4508525838243727,2.6551145891559527,1.4607562222596775,2.1767340617020383,1.7064846416382253,1.692037897166677
been,1.0882379613675524,0.7402533311399901,1.365843787940105,2.308402585410896,1.8751171948246765,0.8314584759855228,1.2486621476988942,1.4162701110355767,1.8300231444103556,2.2082672003312402,2.228672126049549,0.8391776059461727,1.8909719595872279,1.521750537860104,1.7516969564265383,1.3036449913959431,2.4455002794857466,1.6293050171357943,1.0883670308510192,1.5299517476756501,1.535160211336654
make,1.2696109549288113,2.714262214179964,1.8211250505868068,1.538935056940597,2.4376523532720795,2.2498288173725913,0.6243310738494471,1.3029685021527304,2.583562086226385,0.828100200124215,2.746967969316886,2.157885272433016,1.8909719595872279,1.5742246943380387,1.5874753667615502,1.5643739896751319,0.9782001117942984,2.3035001966402606,2.4697559546234666,1.1768859597505001,1.8713266809724176
like,3.1740273873220275,1.2337555518999836,1.5176042088223392,1.6928285626346569,1.5625976623538973,1.173823730803091,2.9432750624331074,1.9827781554498072,1.0764842025943269,2.001242150300186,0.9847621022079404,2.2178265300005995,2.161110810956832,1.1544314425145614,1.5874753667615502,1.0429159931167544,0.9083286752375629,1.067475700882072,1.9255724391979572,0.35306578792515003,1.5267560495957597
me,2.7205949034188808,1.1103799967099852,3.0857952246054228,2.564891761567662,1.187574223388962,1.5650983077374547,2.3189439885836602,1.5862225243598458,1.399429463372625,1.2421503001863223,1.1920804395148752,1.3786489240544266,1.9449997298611488,2.938552762764339,2.572804904751478,0.7821869948375659,0.9782001117942984,0.5056463846283499,0.37674243375612204,0.35306578792515003,1.5547699220654068
right,1.2696109549288113,3.3722651751932884,1.9222986645082962,1.6928285626346569,1.3750859428714295,2.445466105839773,1.962183374955405,1.9827781554498072,1.1841326228537594,1.2421503001863223,1.39939877682181,2.277767787568183,2.7013885136960396,0.7346381906910847,1.3137727173199036,1.5643739896751319,1.5371716042481833,1.3483903590089332,0.8372054083469379,1.1180416617629751,1.692037897166677
day,0.7254919742450349,2.426385918736634,2.1752326993120192,1.0259567046270648,3.1251953247077946,1.2227330529198865,1.783803068141277,0.6798096532970768,2.2606168254480865,1.380167000207025,2.0213537887426143,1.498531439189594,1.5127775676697823,1.5742246943380387,1.6422158966498797,1.3557907910517808,0.7685858021240917,1.573122085510422,0.6279040562602034,1.7064846416382253,1.5687768583002302
care,0.18137299356125872,1.891758512913308,2.984621610683934,1.1798502103211246,1.187574223388962,5.331116110730705,1.1594719942918301,0.2832540222071154,2.1529684051886537,0.6210751500931612,1.6585466984554784,1.3786489240544266,0.8644443243827327,0.9445348166028231,1.5874753667615502,2.1379777858893467,1.7467859139183903,4.045171077026799,2.2604546025367327,2.1183947275509003,1.8797308427133117
workers,0.2720594903418881,1.8506333278499754,1.112909753136382,2.410998255873602,0.2500156259766235,4.793113567445956,0.35676061362825545,2.492635395422615,2.20679261531837,0.34504175005175625,1.6585466984554784,1.019001378648924,2.377221892052515,3.2009235451540117,1.3137727173199036,0.8343327944934036,0.349357182783678,2.3596831282656328,3.181380551718364,2.4714605154760503,1.8825322299602765
every,0.9068649678062937,2.0973844382299722,1.7705382436260624,1.282445880783831,2.000125007812988,2.641103394306955,1.337852301105958,1.642873328801269,3.229452607782981,1.3111586501966739,1.9695242044158807,2.637415332973686,0.8104165541088119,0.6821640342131501,1.4232537770965623,1.0429159931167544,1.1878144214645054,1.2360244957581887,0.8372054083469379,1.5299517476756501,1.599592118016842
america,1.0882379613675524,0.6991281460766573,0.40469445568595713,0.3077870113881194,1.125070316894806,1.3205516971534774,3.0324652158401713,1.1330160888284615,2.1529684051886537,0.828100200124215,0.7256141805742717,2.157885272433016,0.3781943919174456,1.9940179461615153,1.7516969564265383,0.3650205975908641,1.5371716042481833,0.4494634530029777,1.3395286533551007,2.0595504295633753,1.1905895799599961
them,1.2696109549288113,1.6861325875966442,1.4670174018615945,2.0006155740227762,1.7501093818363647,0.6847305096351365,2.4973242953977883,1.5862225243598458,1.6147263038914905,0.8971085501345663,1.036591686534674,1.558472696757178,1.566805337943703,0.7346381906910847,1.6422158966498797,0.7821869948375659,0.4891000558971492,0.8989269060059554,2.0092929800326513,0.6472872778627751,1.3446658785430545
over,0.9068649678062937,0.6991281460766573,1.2140833670578712,1.6928285626346569,1.8751171948246765,1.2227330529198865,1.872993221548341,1.7561749376841151,1.5070778836320575,1.1041336001656201,1.1920804395148752,0.8991188635137566,1.8369441893133072,0.7346381906910847,1.6422158966498797,0.9907701934609168,1.257685858021241,1.2922074273835609,1.3813889237724475,0.6472872778627751,1.2746311973689373
coronavirus,0.2720594903418881,2.303010363546636,1.2140833670578712,1.949317738791423,0.06250390649415588,3.6681991587596596,2.2297538351765964,0.9064128710627691,0.5920663114268797,2.691325650403699,3.990877993158495,0.2997062878379188,0.3781943919174456,1.941543789683581,2.353842785198161,1.0429159931167544,0.06987143655673561,1.7978538120119107,1.6744108166938758,2.6479934094386253,1.6668254119439945
senate,0.5441189806837762,2.138509623293305,2.377579927154998,0.8207653637016518,3.4377148571785736,0.2445466105839773,0.8027113806635747,0.2832540222071154,0.2691210506485817,0.34504175005175625,0.518295843267337,0.4795300605406701,0.21611108109568317,1.0494831295586922,0.10948105977665865,2.3987067841685352,4.891000558971493,1.4607562222596775,8.162752731382644,3.4129692832764507,1.804093387045265
why,1.1789244581481817,1.5627570324066458,0.6576284904896803,1.077254539858418,1.125070316894806,0.7336398317519319,1.872993221548341,1.2463176977113075,0.3767694709080144,1.0351252501552688,1.2439100238416088,0.9590601210813402,1.080555405478416,1.3118539119483654,1.8064374863148673,1.2514991917401053,1.048071548351034,1.0112927692566998,1.590690275859182,0.6472872778627751,1.1401646095146316
were,0.9068649678062937,1.151505181773318,0.9105625252934034,1.7954242330973633,0.9375585974123383,0.6847305096351365,1.0702818408847663,0.7931112621799229,2.4220894558372357,1.2421503001863223,1.4512283611485435,0.5994125756758376,1.9990275001350692,0.9970089730807576,1.3137727173199036,1.7729571882984827,1.6769144773616547,1.1798415641328164,0.9627862195989786,0.6472872778627751,1.2326103886644666
act,0.09068649678062936,1.3982562921533146,0.9611493322541481,0.3590848466194727,0.9375585974123383,1.3205516971534774,0.08919015340706386,0.6798096532970768,0.7535389418160288,0.34504175005175625,4.1981963304654295,1.1388838937840915,1.296666486574099,1.3118539119483654,1.204291657543245,2.7637273817593995,1.607043040804919,1.8540367436372829,4.4790489346561175,4.531010945039426,1.6780309609318536
would,1.1789244581481817,0.9870044415199869,1.2140833670578712,1.0259567046270648,0.06250390649415588,0.5380025432847501,1.6054227613271495,1.3029685021527304,0.9688357823348943,2.001242150300186,1.3475691924950761,0.6593538332434214,1.1886109460262575,0.5772157212572807,2.0253996058681847,2.190123585545184,1.8166573504751258,1.1236586325074442,1.2976683829377538,0.5884429798752501,1.1681784819842786
her,2.5392219098576225,1.3160059220266491,1.5681910157830838,1.949317738791423,1.125070316894806,0.6847305096351365,1.337852301105958,2.1527305687740768,0.9688357823348943,0.7590918501138638,2.0213537887426143,1.318707666486843,2.971527365065644,0.15742246943380384,0.8211079483249398,0.8864785941492414,0.8384572386808273,0.28091465812686106,0.46046297459081587,0.5884429798752501,1.210199290688749
police,0.0,0.3290014805066623,0.10117361392148928,2.770083102493075,0.18751171948246764,1.0270957644527048,0.0,3.115794244278269,0.3229452607782981,0.20702505003105376,2.5396496320099513,0.11988251513516752,2.2691663515046736,1.784121320249777,0.7663674184366105,0.4171663972467018,0.13974287311347122,1.0112927692566998,1.9255724391979572,0.8238201718253502,1.0673285410935496
pandemic,0.7254919742450349,2.4675111037999673,0.7588021044111696,0.8207653637016518,0.6250390649415588,3.4236525481756823,0.8027113806635747,1.4729209154769998,1.5070778836320575,1.5181837002277276,2.9542863066238207,1.078942636216508,1.6208331082176237,3.5157684840216197,0.9853295379899278,1.1472075924284297,0.0,4.101354008652172,1.1302273012683663,0.17653289396257502,1.6220032159925595
black,0.7254919742450349,0.3701266655699951,0.708215297450425,2.308402585410896,0.18751171948246764,0.6847305096351365,0.4459507670353193,1.642873328801269,0.3229452607782981,0.7590918501138638,3.628070902871359,1.4385901816220104,2.647360743422119,2.203914572073254,0.7663674184366105,0.5214579965583772,0.13974287311347122,1.2360244957581887,1.1302273012683663,0.5295986818877251,1.1569729329964198
work,0.2720594903418881,2.0151340681033063,1.0623229461756376,1.1285523750897712,2.250140633789612,0.9292771202191138,0.5351409204423832,1.7561749376841151,1.883847354540072,0.6900835001035125,1.0884212708614078,1.7982377270275132,1.4047220271219407,1.3643280684263002,1.4779943069848915,1.877248787610158,1.8865287870318612,0.5618293162537221,1.172087571685713,1.5299517476756501,1.3698783637657368
these,0.7254919742450349,1.6861325875966442,0.8093889113719143,1.077254539858418,1.3125820363772736,0.5380025432847501,0.9810916874777025,1.4729209154769998,1.399429463372625,0.8971085501345663,1.6585466984554784,1.1988251513516752,0.7563887838348912,0.36731909534554236,1.532734836873221,1.6165197893309693,0.7685858021240917,2.0225855385133995,1.4651094646071414,1.1768859597505001,1.1989937417008905
many,0.8161784710256643,2.5086362888633,1.1634965600971265,1.74412639786601,1.5000937558597411,1.4183703413870683,1.1594719942918301,1.9261273510083843,0.7535389418160288,0.6900835001035125,1.2957396081683425,1.019001378648924,1.296666486574099,0.7871123471690193,1.1495511276549157,1.3036449913959431,1.048071548351034,1.2360244957581887,1.5069697350244882,1.0003530657879252,1.3110492315794782
vote,0.7254919742450349,3.5778911005099525,2.225819506272764,1.077254539858418,2.250140633789612,1.2716423750366819,3.210845522654299,0.5665080444142307,0.8611873620754615,0.828100200124215,0.7774437649010055,0.8391776059461727,0.8644443243827327,0.7871123471690193,1.3137727173199036,1.4600823903634563,2.375628842929011,1.2360244957581887,0.795345137929591,1.8241732376132753,1.4399130449398543
because,2.0857894259544754,0.5346274058233262,1.41643059490085,0.9746588693957114,0.8125507844240265,1.1249144086862957,5.886550124866215,1.1896668932698846,0.6997147316863125,1.0351252501552688,1.917694620089147,0.8391776059461727,1.296666486574099,2.571233667418796,1.040070067878257,1.512228190019294,0.9782001117942984,0.9551098376313276,0.7116245970948972,0.4707543839002001,1.29424090809769
crisis,0.09068649678062936,3.043263694686626,0.9105625252934034,0.872063198933005,0.43752734545909117,4.597476278978774,0.08919015340706386,1.4729209154769998,3.6062220786909953,0.34504175005175625,2.643308800663419,0.8991188635137566,1.4587497973958614,0.9970089730807576,0.8211079483249398,1.2514991917401053,0.698714365567356,1.4607562222596775,1.4651094646071414,1.9418618335883253,1.5827837945350538
during,0.18137299356125872,2.7553873992432965,1.669364629704573,0.9746588693957114,0.3125195324707794,2.0541915289054096,0.35676061362825545,1.1330160888284615,0.48441789116744716,0.5520668000828101,3.109775059604022,0.539471318108254,2.107083040682911,2.938552762764339,1.5874753667615502,1.0429159931167544,0.27948574622694244,2.8091465812686107,0.6279040562602034,1.7653289396257503,1.459522755668607
know,1.9044164323932167,1.5627570324066458,1.0117361392148927,1.1798502103211246,1.2500781298831176,0.7336398317519319,0.35676061362825545,1.4162701110355767,1.3456052532429086,1.3111586501966739,1.2439100238416088,1.318707666486843,1.1345831757523368,2.0989662591173843,1.8064374863148673,2.242269385201022,0.6288429290106206,0.6180122478790944,0.7116245970948972,0.4119100859126751,1.2242062269235727
lives,0.45343248390314683,1.5627570324066458,0.708215297450425,1.3850415512465375,0.562535158447403,1.5650983077374547,1.0702818408847663,1.8128257421255383,1.1841326228537594,0.6900835001035125,1.6585466984554784,2.157885272433016,1.6748608784915446,1.101957286036627,0.8211079483249398,0.938624393805079,0.5589714924538849,1.4607562222596775,1.4651094646071414,1.8241732376132753,1.2718298101219725
there,1.1789244581481817,1.2748807369633162,0.7588021044111696,1.4363393864778908,1.06256641040065,0.9292771202191138,1.6946129147342133,0.9630636755041921,0.5920663114268797,1.1041336001656201,1.7622058671089458,1.498531439189594,0.6483332432870496,1.0494831295586922,1.204291657543245,1.095061792772592,1.257685858021241,0.7303781111298387,0.8372054083469379,0.4119100859126751,1.0589243793526553
take,0.7254919742450349,1.5627570324066458,0.9105625252934034,1.077254539858418,1.9376211013188325,0.9292771202191138,0.6243310738494471,0.9064128710627691,2.20679261531837,0.9661169001449176,1.2957396081683425,1.3786489240544266,0.540277702739208,1.2069055989924962,1.0948105977665863,1.512228190019294,0.9782001117942984,1.4607562222596775,1.2976683829377538,1.6476403436507003,1.2382131631583961
years,0.7254919742450349,0.8636288863299886,1.9222986645082962,0.6668718580075921,1.8126132883305208,0.7825491538687274,0.8919015340706385,0.9064128710627691,1.1841326228537594,1.0351252501552688,1.1402508551881414,1.4385901816220104,0.8644443243827327,0.6296898777352153,0.9305890081015984,1.7208113886426448,0.9782001117942984,0.6741951795044666,0.795345137929591,1.9418618335883253,1.0925410263162318
house,1.2696109549288113,1.1103799967099852,0.5058680696074463,1.0259567046270648,0.2500156259766235,0.19563728846718184,1.6054227613271495,0.7364604577384999,0.9150115722051778,0.7590918501138638,0.8292733492277392,0.779236348378589,0.8644443243827327,0.5772157212572807,0.7663674184366105,1.4079365907076185,0.8384572386808273,0.6741951795044666,1.8837121687806104,5.5902083088148755,1.1177535115389141
want,1.4509839484900697,0.3701266655699951,1.2140833670578712,0.9233610341643582,1.000062503906494,0.9781864423359092,1.2486621476988942,0.7931112621799229,1.2917810431131924,1.380167000207025,0.2591479216336685,1.1988251513516752,0.7563887838348912,1.101957286036627,1.040070067878257,1.095061792772592,1.397428731134712,1.0112927692566998,0.8790656787642849,0.11768859597505002,0.9412661149801382
those,0.7254919742450349,2.4675111037999673,1.1634965600971265,0.6668718580075921,1.3750859428714295,0.8314584759855228,0.17838030681412773,1.4162701110355767,1.0764842025943269,0.8971085501345663,1.3475691924950761,0.9590601210813402,0.7023610135609704,0.7346381906910847,1.7516969564265383,2.346560984512698,0.6288429290106206,1.5169391538850499,0.9209259491816317,0.8826644698128752,1.182185418219102
justice,0.18137299356125872,2.303010363546636,0.4552812626467017,1.2311480455524777,0.500031251953247,2.298738139489387,0.4459507670353193,2.1527305687740768,0.8073631519457453,1.1041336001656201,3.1616046439307555,0.7192950908110052,1.9990275001350692,0.41979325182347693,1.0948105977665863,0.5214579965583772,0.8384572386808273,0.7303781111298387,1.4232491941897945,1.2357302577380251,1.255021486640184
thank,1.3602974517094404,2.0151340681033063,2.225819506272764,0.8207653637016518,0.562535158447403,0.6358211875183409,0.2675704602211916,0.9064128710627691,0.48441789116744716,0.20702505003105376,1.3475691924950761,1.318707666486843,1.4587497973958614,0.15742246943380384,2.6822859645281367,1.1472075924284297,0.8384572386808273,1.2360244957581887,0.5023232450081628,1.0003530657879252,1.089739639069267
still,1.0882379613675524,1.1926303668366507,0.8599757183326588,1.0259567046270648,1.000062503906494,0.29345593270077275,1.1594719942918301,0.849762066621346,1.237956832983476,0.9661169001449176,1.8140354514356796,0.5994125756758376,1.1345831757523368,1.3643280684263002,0.8211079483249398,1.4079365907076185,0.698714365567356,0.8989269060059554,2.846498388379589,0.35306578792515003,1.1177535115389141
